text,hatespeech_comb
toda gente queixarse tremer frio toda gente toda gente menos doentes parkinson 5ª feira,1
passar casal fufas luana grita ha bue fufonas almada,1
mechendo baú avô falecido achei foto aqui,0
ano vamos comemorar dia restauração santa maria feira,0
aquecimento global severo,0
cds realmente vergonha facto tornase cada vez claro pnr lado sistema to,0
1º país mundo proibir islão fechar mesquitas,0
fimdesemana caravana vai andar aqui 10 fev vila real 11 fev covilhâ bilhetes fnacbilheteira,0
plot twist final cerimónia escrito george r r martin oscars,0
2 golos respetivas jogadas prova benfica claramente levado colo taça liga vergonha,0
zivkovic pequena maravilha,0
estimar idade argumento quero ver refutar falei fatos lógica verdades,0
ontem convite préestréia documentário euvocêtodasnós coprodução coopas canal,0
pensando mulherdeverdade íntegra sentimentos consigo outros essência,0
estocolmo capital violações mulheres andam medo mudam hábitos vida welcome rapefugees,1
aguardando algum pedido c burca mulheres usam deserto onde tempe,0
cansada palavras homofobia racismo gordofobia feministas queria voltar pros anos 90 ouvia bem menos,1
lançando marca camisetas especial pro diainternacionaldamulher bela opção pra presentear,0
lendo preço grande muro fronteira custará governo esperava inicialmente ain,0
sentindo jundiaiense pra faculdade perguntei coxinha frango mulher faltou chamar burra dizendo,1
dúvida ver agarraamusica sic desafio final tvi balde ácido retina,1
tão orgulhoso filha ivanka abusada maltratada mídia ainda mantém cabeça tão erguida ver,0
trabalhando sistema onde haverá competitividade indústria remédios preço povo americano s,0
estranho dinheiro recebo pra fazer faço desviado meio caminho nunca recebi,0
estudando graças feminismo enem 2018 invés redação faça textão inventando abuso sexual banheiro balada,0
ter tempo pra cuidar família grande problema pra mulher pra qq pessoa trabalha filhos,0
suposto religião critério discriminar refugiados negativa positiva,0
tanta caloura sapatão vai ter apresentações voz violão cantina durante intervalos,1
tanto calor to começando gostar fala cuspindo,0
tava reclamando gorda feia vou continuar assim,0
tbm refugiados qm casa q passam fome qm abandonados pais familiares enfim todos q sofrem,0
evangélicos fazendo fantasia outras dizem evangélicos tirando roupa carnaval parabéns,1
nordestino manaura achando ruim piadinhas regionais vcs sempre zuados msm certificarei disso acostumemse,1
tempo abrir olhos perceber governados amigos terroristas,0
acho q nasce c bichinho matrafonaouvido sic desculpas q homens dão família pra justificar vestiremse d mulher,1
acho movimento negro realmente humildade seriedade próprio movimento mínimo devem,1
apenas desmascarei argumentos cara,0
apresento fatos lógica verdade olha argumentos ta passando vergonha consegue refutar,0
argumentando sujeito acredita crise refugiados pobreza projeto califado desisti argumentar,1
arroto pq engole gás judeu,1
linda branço,0
4 seguidoras neste fds,0
cresci ouvindo mulher nunca vai ter filhos nunca alguem vai amar vai ficar pra titia viu sapatão,0
use menos droga vc vai sentir menos fome hahahaahahaha,0
devia indignarme c discurso d dono d padaria portuguesa porraaquels croissants brioche feitos mãos q ganham €500 tão bons,0
devo mt feia pq gorda,0
devo ter jogado angry birds cruz pra merecer,0
fico indignada vejo brasileiro desmerecendo refugiados imigrantes acho q nao conhecem história br ne mores,0
ganho menos sr q ganha 33 mil mês favor transferir parte salário sexta grato,0
gostava ereção esconder desde viu vestido noiva ccallstars,0
gosto mulher bonita cheirosa bem cuidada bem resolvida canhão problematizador suvaco peludo vez aqui paz,1
honestamente emocionei lendo vale pena,0
ia voltava várias vezes todo respeito,0
sinto tao feia gorda aí pessoas vem dizem vc tão bonita ta gorda logo tiro fdp askanamia,1
pois homem acha orgasmo feminino existe risos pesames mulheres transaram,0
absurdo certos tipos cultura criança pode casar obrigadas usar burca algumas,0
mentira escandalosa tentado invadir sede pnr,0
mandei argumentos baseados fatos lógica verdades reponde hahahaha putz,0
certo partido ai perdeu 400 prefeituras onde lavar dinheiro,0
arrumei exatos 3 min pra trabalhar,0
afilhada,0
nacionalista confesso renovarportugal portugal,0
defendo bandido favor impeachment pro temer entrar cunha vice,0
nao defino angolano cor branco preto mulato defino angolano ama angola,0
importo pessoa magra gorda feia bonita humanas exatas tratar bem vou retribuir mesma forma,0
mereço estuprada banheiro feminino mulher trans lésbica ideologia gênero,1
preciso resolver mostro verdade vive escondendo mentiras,0
quero ter filhos penso ter filhos nenhum problema nisso,0
sabia dia mulher viria tanta gente burra falar bosta internet,0
sei dizer quanto queria trabalhar voluntária p refugiados afins,0
nao homofóbico,1
6° ano sentiame rebelde porque chamava amigas fufinha ficavam felizes qd vdd insinuava q fufas,1
nunca senti tão gorda tão feia tão tão mal,0
odeio dia d tpm pq sinto feia gorda pessoas amam n tão ai p mim pior saber q dias reais,0
pago tudo consumo nome limpo praça,0
preparada,0
posso feia gordae concordar issoposso chata maioria tempo precisam mim smp tô lá,0
prefiro meia boca totalmente lisinha fidel castro guerreiro foge luta encaro vier,1
prezo igualdade gênero femimimismo,0
queria namorar teto aí perguntaria casa ai gente ia rir rir rir beber pinga r050,0
quero bela fera estreie logo pra parar ver propaganda desse filme socorro aguento,0
respeito homossexuais so n concordo quero q filho veja beijando público,1
direita vai corrigir cagadas esquerda fez europa últimos 20 anos nexit frexit,1
sabia ainda visto tudo possível sobre destaque desse carnaval,0
sabia manifestações nao contra corrupção queria tirar dilma,1
sei todas notas real ta escrito deus louvado estado laico,0
sei bonita precisa magra coloquei fucking cabeça gorda feia,0
servindo café manhã pra irmã gosta leite quente ovos logo cedo,0
sofro preconceito igreja evangélica ngm liga ne aí jogam pedra macumbero ooooh mds triste,1
quero feliz zuar barriga orelha nariz poder orgulhar cortar bolsafamília botar pobre pra trabalhar,1
mulher burra brasil,0
mulher fez escalada montanha vida removendo pedras plantando flores mulherdeverdade,0
bi sapatão ninguém nada ver,0
boa amigo q grosso asfortesentenderão,0
demasiado tudo demasiado alta demasiado gorda demasiado feia demasiado paciente demasiado sentimental puta pariu,1
gorda cabelo bom cara bem feia,1
mt burra menino falou feliz dia mulher ai pra percebi,1
oficialmente mulher burra mundo,0
tô bem surpresa gringos sabiam caju via,0
tô inconformada chorando pude tão burra sempre pensei solange aviões mulher xand vou conseguir superar,0
pena mulheres homens hoje acho viraria sapatão olha dá vergonha raça,0
problemas psicológicos causados excesso corrupção petista,1
livrinho cabeceira passa pano branco pra político,0
tanta coisa pra twittar hoje aqui acabei esquecendo,0
tocando coração irmã,0
tomo decisões amplamente embasado dados coletadas todos sabem alguns jornais notícias falsas pr,0
to sapatao scrr,0
to passada quanto cara acha mulher obrigação conversar tinder deu like chama puta,0
vejo torce pra emilly historico torcida igual gente feia gorda nada padrões,0
volteiiii agora pra ficarrrr,0
vou cantar paixao vem dentro sentimento verde branco grená diadeflu,0
vc ae ainda tentando pegar amiga,0
vc aí franguinha dessossada reclama vida chorar porra,0
vc aí mulher sabe chutar bola direito,1
verdade cnd permitiu fbi verificar servidor outros equipamentos após descobrir hackead,0
evitar carne ganso quizila oxum comer carne pombo galinha dangola ter dentro casa penas pavão pq tiram sorte,0
fazendo parte cenas filme lista schindler impossível emocionar,0
escolheu presente mulher dia internacional mulheres sugestões garota,0
exativista lgbt torna pastor inspira filme “estou aqui honrar deus”,0
excandidato psol preso estuprar cães portar drogas piores pt aberrações vídeo,1
excelente pergunta cidade abandonada centro completamente dominado camelôs agentes cet rio sumiram tr,0
exemplo pai sorte filhas nunca vai chorar banho,0
exemplo nizan ganaes bundão,0
ex gays existem,1
existem dois tipos casais,0
existem mulheres ladras canalhas safadas dissimuladas sinto voce sabia disso feliz dia m,1
existem negros nazistas sim,1
existem pessoas ainda jogam perguntados 2017 ainda admiram mundo vá acabar hoje,0
existem várias formas noticiar assunto infelizmente alguns escolhem pior felizmente outros,0
explicado diria antes deturpado diabolizado qualquer insurja contra sistema odiado,0
extra donaldtrump revogou ordem obama retirou banheiros transgêneros escola parabéns,1
extra próxima novela 9abordará transgêneros desde infância lembrese associação americana,0
fábio frente parece sapatão masculina,1
miga nao livro estudos promoçao mulher burra,1
faço churrasco dessa carne dia inteiro,0
fake news toda gente sabe brancos praticam escravatura islão religião paz propaga,1
fala ae esquerdopata,1
fala ai mariquinhas afins vai falta culhão resolver qualquer coisinha,1
fala squad — bando fufas queridas 333,1
fala mim estúpido — és feia gorda chata curto ti,1
falam trump vários países aceitaram refugiados – dexmag via,1
falando tpm menstruação ta atrasada 2 semanas sapatao ia preocupada,1
fala odeia pm agora,1
falar verdade incomoda,0
falei mal macho dia mulher tava falando burra n msm,1
falou q chama pessoas burra pq quer ficar casa fazendo papel mulher lavar louça,1
falou populista sei turma fake news retardado,0
falou tudo feminismo capacho esquerda ponto final,0
faltam neste momento menos 1200 guardas prisionais cadeias portugal,0
bom dia finalmente metes foto,0
famel cabe quechua,0
colchão assim,0
deformidade excesso gostosura tá linda assim pq gorda feia,0
farta procurar trabalho ainda meto trabalhar bar fufas vale,1
fascista machista nazista trapezista taxista maratonista eletricista corrupto kkk,1
fascistas machistas mimimi mimimi,1
fãs justin bieber acessórios,0
fátima bernardes pára repetir estrago homem branco causou chegar brasil vai estudar vai besta,1
qualquer outro jogo casino casa sempre ganhar santa,0
santana topa,0
fato plena extinção mundo sendo dominado bibasexuais creminhosexuais saladinhasexuais metrosexufrangas,1
fato ocorrido nova york reduto democrata onde trump perdeu lavada agressor trumpista sã,0
ixquerda desconstruindo pedofilia,0
fato muita mulher mariquinha fresco ai,1
faz assim fala mamãe oferecer passarei linguiça nela honestidade sempre camin,1
faz campeonato peido amigos,0
faz favor pra gente,0
faz bem chega fakenewsmedia trump,0
faz pontaria qlq coisa q der telha jato mijo,0
faz sucesso postagens inspiradoras nível grande imprensa brasileira,0
ahahahahah média maior pouca vergonha manipuladores tendenciosos ainda continua pensar trump livra,1
ainda estadista nervosa,1
pensar trump,0
faz muitíssimo bem,0
pesadelo naaaa sonho vai tomando contornos realidade,0
pesopesado gangue comunicação social apesar censura cobarde ridicularizarem opõe começam tremer,0
pensa trump fala donald algum fetiche claro esperança novo amanhecer varie tema,0
tão tolerantes democratas sabem perder hipócritas ressabiados vão esgotar medicamento,0
dá fuçada lá primeiro livro amiga reviso,0
excelente post história tb,0
fds eus hj dia mulher taste fzr burra outra pessoas escrever título,1
fechem judiciário brasileiro falar verdade agora dá multa paíspiada,0
federer enorme rei voltou,0
constantine bem foda,0
feia bonita gorda magra mulher feita pra respeitada,0
feia bonita gorda magra mulher nasceu respeitada,0
feia bonita gorda magra mulher nasceu respeitada feliz dia mulher todas,0
percebeu militante feia gorda fala mal homem,1
massa manobra esquerda cara,1
feliciano estuprador gente tudo marketing esquerda,1
kkkkkkkkkkkkkkk abelha sempre voltaaaa rsrs,0
sei completei música rs,0
viajei mochila tb 4 dias,0
desespero pra ganhar foda tá demais,0
felipe neto foda meados 200920102011 mandava bem humor negro virou personagem bicha pra ganhar money gayzada,1
felipe neto x pastor malafaia igual argentina x estado islâmico escolher lado quero ver sangue paz,1
gorda feia bêbado,1
feliz dia gorda feia magrela bruxa velha frágil empregada,1
feliz dia mulher mulher diadamulher bolsonaroreidomundo feliz dia mulheres dia internaci,0
feliz dia mulher diadamulher,0
