text,hatespeech_comb
dicas de como fazer e manter amizade com outra mulher,0
dicas de como fazer e manter amizade com outra mulher post de hoje no nosso blog,0
não tinha espaço para palavra vazamentos contamos com a compreensão dos leitores ao usar a palavra furos agradecemos de vdd a msg,0
diferença entre manifestante e terrorista esquerdista vagabundo baderneiro conservador patriota gente do _,1
difícil pra uma mina burra e insegura que nunca conquistou nada conviver com uma mulher bonita inteligente e independente ne dá pena,1
para as feministas de gênero diferente é desigual e desigual é injusto ignorando as,1
esse branco de merda,1
olha o vídeo que postei agora e durma bem cheiros,0
digno enquanto uns mamam no estado,0
refrescando a memória de quem esqueceu que fez mais de reuniões com odebrecht,0
vc como mulher pode estar onde quiser mas como política deveria estar presa prestando serviço braçal de tanto que é burra,1
dilma lula cunha freixo luciana genro e jandira feghali tudo fora agora só falta o bolsa puteiro pra esse país _,1
dimitrov a fazer a exibição de uma vida contra o nadal na meia final do open da austrália maravilha,0
ministro dos negócios estrangeiros garante que não há conflito diplomático com angola visita de costa continua a ser preparada,0
pena que as feminazis de todo o mundo sejam covardes e não façam nenhum mega mijaço cagaço ou similar nos países do islão,1
quem é contra o islã defende muito mais a mulher do que qualquer outra feminista,1
direitos humanos o famoso esterco da vagabundagem,1
direitos humanos onde a esquizofrenia esquerdista faz morada,0
direitos humanos só serve p defender bandido,1
direto do front e contra toda a idiocracia que se criou ante nós aqui quem fala é mais um sobrevivente,0
dirigentes da cúpula do reuniram ontem em cantanhede o trabalho não pára,0
discurso de anselmo oliveira no º de dezembro de,0
discurso de no de junho de,0
discurso de ódio do bem matar o bolsonaro pois querem calar ele e as pessoas que o apoiam isso é a esqu _,0
discurso de pedro godinho de junho,0
distribuí no protesto ontem kkkk a culpa não é minha hein,0
ditadura educação saude segurança de qualidade democracia greve corrupção,0
dívida histórica o caralho eu nao tenho culpa de nada,0
dizem q em manaus quando a pessoa perde o onibus ela ñ fica esperando o proximo ela vai se pendurando nas arvore escalando cipó,1
dizem que o barcelona enfiou no psg porque quando viu este de branco achou que fosse o santos,0
dizem que o ingresso pra balada em manaus é uma galinha,1
dizem que o muro do trump não será eficaz mas olhem que os chineses construíram um há mais de anos e ainda não têm lá mexicanos,1
dizer isso não é censura ou acabar com a sua liberdade de expressão se vc acha q nasceu no corpo errado a socidade _,0
dizer que cu não reproduz pra social media do é ser homofóbico gayzada ta com o cu ardendo de pisc _,1
dizer que é ou não é é facil eu quero ver o feminismo não defender ou ser contra uma pauta da esquerda,1
dizer que parece piada é fácil eu quero ver refutar o que falei com fatos lógica e verdades,0
dizer uma frase idiota de efeito e não refutar nada só prova o quanto voce é alienada,0
diz imprensa sério isso já passou dos limites vocês têm noção do quão ridícula é essa perseguição a alguém qu _,0
diz produtora iraniana não pode ser séria essa notícia certeza q p essa mulher jogar um boeing contra um p _,0
diz q é negra só pra reclamar de racismo pfff,1
tolerante arrogante que se julga superior aos labregos o teu sistema tem os dias contados ag _,0
a minha vida aqui é um gozo caralho não é juiz sou um cabrão vamos a zulmira pai que sérgio e angola não existe lei voz minha prova,0
saloios tacanhos ignaros parolos que ofensa racista contra o povo a norte de lisboa mas quem pode pode faltar ao respeito,1
já tive que mandar calar uns ou parto sempre do princípio que são daqueles adeptos que só vão x por ano e desculpo,0
doei pra ajudar os refugiados da síria normalmente não falo sobre isso mas a brincadeirinha good vibes do google de hoje fez perceber,0
do facebook de um deputado do de facto quem se mete com o ps leva tolerantes no seu melhor _,0
dois erros primeira vítima fatal da lava jato foi teori operação lava jato não é palhaçada,0
dois representantes do meu top à conversa boa maneira de aquecer antes de escrever o meu novo set,0
domingão é cervejão churrascão faustão oração masturbação e depressão,1
domingo de manhã de carnaval pausa na putaria e álcool para ir na igreja agradecer papai do céu amém,0
domingo esconde o revolver paga as prostituta tira o filme pornô colocar na rede vida chá de boldo declaro encerrado o final de semana,1
domingo limpar churrasquera guarda o revolver paga as prostituta tira do sexy hot botar na rede vida esta encerrado o final de semana,0
domingo tenho que fazer meu próprio café a folgada da empregada não veio vida injusta,0
dona marisa morre perseguição do moro junto com a globo apoiadores do bolsonaro dão suas opiniões discurso de ód _,0
dos holandeses nativos pensa que a integração falhou devido ao islão e à imigração,0
dos pais não sabem que suas crianças e adolescentes assistem youtuber gay teen doutrinando os filhos luba etc _,1
dos refugiados que vieram aos eua à durante o imped legal são de países síria iraque somália _,0
dossiê sapatão é revolução existências e resistências das lesbianidades nas encruzilhadas subalternas até,0
download de cabelo afro pra the sims pra ilustrar a guria coloca um monte de sim branco e loiro miga que que custa,0
dps d ontem eu pensei assim q so qro uma sapatao p chamar d meu camiaozino de amor,1
aparentemente vc tem mta necessidade de vir falar isso pra mim e agora ja falou pode parar né,0
vc passou aqui num tweet q nem falava disso pra se vangloriar da morte de uma senhor _,0
meu deus lá é o próprio vale das sapatão,0
por isso mesmo é urgente,0
dt ana gomes mep rt maka angola bento kangamba não tem juízo,0
duas evidências consequência volta para tua casa faz boa viagem,0
duda é muito burra veio pra formatura e esqueceu do documento dela a mulher barrou ela kkkkkkkkkkkk,0
dudu barbosa feia ou bonita _ bixa gorda,1
dureza viu o brasil não está no limbo à toa,0
dúvida pública de trilhões tranquilo gente é público ou seja não é de ninguém estado grande é bom s _,0
dúvida quem tem preguiça vai pro inferno ou eles buscam em casa,0
eae seus esquerdopata vão sair pra gastar capital com o que hj,0
eae seus vagabundo mamador de teta da dilma,1
e a esquerda nao para de tentar dominar o mundo,0
e a extrema esquerda que continua a exterminar e a escravizar os seus povos é o que a suma santidade que,1
e agora ancelmo goes o globo vai ou não ter bolsonaro na hebraica,0
e agora o não diz nada basta urge um apoio às políticas defendidas pelo pnr para que isto acabe,0
e aí bando de feministas que ficam falando aos quatro ventos que não podemos ser islamofóbicos porque o islão,0
e a imprensa brasileira deu a mesma ênfase que no caso dos presídios não péra,0
e ainda tem umas ou tatoo vamo casar,0
eaí que o temer quer cortes pro salário mínimo na educação e acabar com o sus bagulho é tirar a dilma porra,0
e a mina da foto com cara de idiota ahahahahahaha,1
e a nicole kidman que se transforma numa foca quando bate palmas,0
e argumento tem,0
e a seguir quer provar que o islão e compatível com estes valores enfim,1
e as indiretas pra grazi nao param,0
é assim que se faz e vamos fazer a mesma ação no brasil comecem compartilhando deixando sua insatisfação,0
é a turma da problematização que vê preconceito em tudo pra pautar nos movimentos são doentes mentais de esquerda,1
e a última só pra não passar em branco em libertadores time bom de pênalti faz diferença flamengo está aquém,0
é caminhão que atropela e outras abobrinhas que a mídia solta mídia suja comprada sem credibilidade nenhuma,1
é carnaval ninguém leva a mal quem é paulo núncio,0
é claro afinal ela está acima do bem e do mal até pq quem nunca vistoriou obra em apartamentos de terceiros,0
aprova processo de sanções a e,0
é como diz o ditado a liberdade canta pra quem o pt espanta,1
é como eu sempre digo só tem opções pro brasil ir pra frente é só escolher,0
e continuou os anos dando pro cara isso se chama otária,1
e daí pelo menos eles não são do pt,0
edai que o ministério do temer não tem mulheres nem negros eles não fizeram por merecer ue,0
edai que o trump nao gosta de latino ngm é obrigado a gostar de alguém nao,0
e depois reclamam da solidão da mulher negra sendo chata assim quero ver quem que namora esse traste,1
é de se esperar que um povo q não aceita um cão pela sua cor não abra as portas aos refugiados isso da nojo,0
é desmascarado e vem com ironia hahahaha,0
problema com o site não estou conseguindo acessar,0
editora central gospel famílias em perigo o que todos devem saber sobre ideologia de gênero por marisa lobo,0
e ainda chamou os amigo bicha da catracadaportras pra ajuda lo,0
chorando de rir aqui,0
deixou sair o filho o feminismo nao ajuda mais so ajuda pra praticar o aborto depois q ja te _,1
feliz dia para as mulheres que sorriem,0
é esse cachorro aqui,0
na sexta feira,0
os movimentos estão cada dia mais retardados mentais não aguento mais editora,1
por enquanto acho que nada não é agenda da esquerda falar mal do islã mesmo com as atrocidades _,0
quem é essa doida aí uma feminista,1
velho querem censurar o melhor conteúdo humor político da direita vai se foder oab sp,1
segundo os esquerdopatas vender o país pra china não tem problema mas se os eua comprar é imperialismo,0
comandante edmilson o senhor já pode ir descansar missão cumprida,0
reinaldo azevedo morreu quando mandou sergio moro ir catar coquinho,0
eduardo lourenço o islão sente a nossa fraqueza,0
educação eu tenho o que não tenho é paciência _ drinking coca cola angola,0
gratuita para todos e liberdade de escolha,0
obrigado pelo reconhecimento faremos o nosso melhor,0
e ela é sapatão,1
e ele é a cara do meu querido amigoo ex patrão rt um dos melhores escritores do país fabrício no jô,0
é elogiável algumas ações do moradores de ruas no estádio ações com refugiados e crianças pq não por esse tema em pauta,0
é espantosa a total falta de nível dos comentários de certos jovens da esquerda caviar apenas se safam aqueles que têm algum humor,0
e este livro existe a muito tempo vejam como eles escolhem a dedo material para desconstruir a identidade e a,0
e eu odeio gente chique,1
e eu q respondi meu primo como se fosse meu aniversario feliz dia da mulher clarinha brigadaa tudo em dobro kk cuidado c a burra,1
