text,hatespeech_comb
estudando graças feminismo ENEM 2018 Ao invés redação faça textão inventando abuso sexual banheiro balada,0
estudioi ter tempo pra cuidar família o grande problema pra mulher pra qq pessoa trabalha E filhos,0
É suposto religião critério discriminar refugiados Nem negativa positiva httpstcodFlBu7D4eW,0
tanta caloura sapatão vai ter apresentações voz violão cantina durante intervalos,1
tanto calor to começando gostar fala cuspindo,0
tava reclamando gorda feia vou continuar assim,0
E tbm refugiados qm casa q passam fome qm abandonados pais familiares enfim todos q sofrem,0
E evangélicos fazendo fantasia outras dizem evangélicos tirando roupa carnaval Parabéns httpstco0EhUl3ngIS,1
nordestino manaura achando ruim piadinhas regionais vcs sempre zuados msm certificarei disso acostumemse,1
É tempo abrir olhos perceber governados amigos terroristas httpstcofWMOKbiWz6,0
Eu acho q nasce c bichinho matrafonaouvido SIC As desculpas q homens dão família pra justificar vestiremse d mulher,1
Eu acho Movimento Negro realmente humildade seriedade próprio movimento MÍNIMO devem httpstcoaXUptQH2lf,1
apenas desmascarei argumentos cara httpstcorsw9FTj79z,0
Eu apresento fatos lógica verdade Ela olha argumentos ta passando vergonha E consegue refutar httpstcoUdwhGBUHiD,0
Eu argumentando sujeito acredita crise refugiados pobreza projeto califado Desisti argumentar,1
Eu arroto pq engole gás judeu,1
Eu linda branço,0
Eu 4 seguidoras neste fds httpstco8Sg2vYqlfV,0
Eu cresci ouvindo nossa mulher mesmo nunca vai ter filhos nunca alguem vai amar vai ficar pra titia viu tu sapatão,0
eudadisie meu use menos droga vc vai sentir menos fome hahahaahahaha,0
Eu devia indignarme c discurso d dono d Padaria Portuguesa porraaquels croissants brioche feitos mãos q ganham €500 tão bons,0
devo mt feia pq gorda sou,0
devo ter jogado angry birds cruz pra merecer,0
Eu fico indignada vejo brasileiro desmerecendo refugiados imigrantes acho q nao conhecem história BR ne mores,0
Eu ganho menos sr q ganha 33 mil mês Favor transferir parte salário sexta Grato httpstco1y35PYsVbQ,0
Eu gostava ereção guilhermefon esconder desde viu joaopauloshowsa vestido noiva ccallstars,0
EU GOSTO É DE MULHER BONITA CHEIROSA BEM CUIDADA E BEM RESOLVIDA CANHÃO PROBLEMATIZADOR DE SUVACO PELUDO NÃO TEM VEZ AQUI NÃO PAZ,1
Eu honestamente emocionei lendo Vale pena,0
EU IA E VOLTAVA VÁRIAS VEZES COM TODO O RESPEITO ChrisBranco,0
Eu sinto tao feia gorda aí pessoas vem dizem vc tão bonita ta gorda Me logo tiro fdp askanamia,1
euluana66 pois é homem acha orgasmo feminino existe risos pesames mulheres transaram esses,0
É absurdo certos tipos Cultura Uma criança pode casar Mas obrigadas usar burca algumas não httpstcozMxDAu98LH,0
É mentira escandalosa tentado invadir sede LIVREpt ruitavares httpstcoalD5cOz6MiPortugal PNR,0
mandei argumentos baseados fatos lógica verdades Ela reponde isso hahahaha putz httpstcoprFqBrxi1R,0
E certo partido ai perdeu 400 prefeituras onde lavar dinheiro,0
arrumei exatos 3 min pra trabalhar,0
afilhada httpstcoxCgpbnxOYZ,0
Eu Nacionalista confesso httpstcovWinrjkfkzPNR RenovarPortugal Portugal,0
defendo bandido favor impeachment pro temer entrar cunha vice,0
Eu nao defino Angolano cor branco preto mulato defino Angolano ama Angola httpstcosTch48FBfg,0
Eu importo pessoa magra gorda feia bonita humanas exatas tratar bem vou retribuir mesma forma,0
Eu mereço estuprada banheiro feminino mulher trans lésbica NÃO ideologia gênero,1
preciso resolver Só mostro verdade vive escondendo mentiras httpstcoIX6VzBQNbX,0
EU NÃO QUERO TER FILHOS EU NÃO PENSO EM TER FILHOS E NÃO TEM NENHUM PROBLEMA NISSO,0
sabia dia mulher viria tanta gente burra falar bosta internet,0
Eu sei dizer quanto queria trabalhar voluntária p refugiados afins,0
nao homofóbico mas,1
Eu 6° ano sentiame rebelde porque chamava amigas fufinha ficavam felizes qd vdd insinuava q fufas,1
nunca senti tão gorda tão feia tão tão mal,0
Eu odeio dia d tpm pq sinto feia gorda pessoas amam n tão ai p mim pior saber q dias reais,0
EU PAGO TUDO QUE CONSUMO TENHO O NOME LIMPO NA PRAÇA httpstcouD3IHN8UYJ,0
eupatyoliveira preparada httpstcoR5iTupPnzo,0
Eu posso feia gordae concordar issoposso chata maioria tempo precisam mim smp tô lá,0
EU PREFIRO MEIA BOCA NÃO TOTALMENTE LISINHA NEM FIDEL CASTRO MAS UM GUERREIRO NÃO FOGE DA LUTA ENCARO O QUE VIER httpstcoq0kd0LNvIo,1
prezo igualdade gênero femimimismo,0
queria namorar teto aí perguntaria NA SUA CASA OU NA MINHA ai gente ia rir rir rir beber pinga R050,0
Eu quero bela fera estreie logo pra PARAR ver propaganda desse filme socorro aguento,0
respeito homossexuais so n concordo quero q filho veja beijando público,1
euronewspt RamoJr A direita vai corrigir cagadas esquerda fez Europa últimos 20 anos Nexit Frexit,1
Eu sabia ainda visto tudo possível sobre destaque desse carnaval httpstcoOxb4SGd3pe,0
sabia manifestações nao contra corrupção queria tirar dilma,1
sei todas notas real ta escrito deus louvado estado laico,0
Eu sei bonita precisa magra coloquei fucking cabeça gorda feia,0
Eu servindo café manhã pra irmã Ela gosta leite quente ovos logo cedo httpstcoAKRPhwkgue,0
sofro preconceito igreja evangélica ngm liga ne aí jogam pedra macumbero ooooh mds triste,1
Eu quero feliz Zuar barriga orelha nariz E poder orgulhar De cortar bolsafamília botar pobre pra trabalhar,1
mulher burra brasil,0
Eu mulher fez escalada montanha vida removendo pedras plantando flores MulherDeVerdade,0
Eu bi sapatão E fosse ninguém nada ver isso,0
Eu boa amigo q grosso AsFortesEntenderão,0
Eu demasiado tudo Demasiado alta demasiado gorda demasiado feia demasiado paciente demasiado sentimental puta pariu,1
gorda cabelo bom cara bem feia,1
Eu mt burra menino falou feliz dia mulher ai pra também percebi,1
oficialmente mulher burra mundo,0
Eu tô bem surpresa gringos sabiam caju httpstcoIShGlhKQs2 via ErinChack,0
Eu tô inconformada chorando pude tão burra Sempre pensei Solange aviões mulher Xand Não vou conseguir superar,0
EU TENHO PENA DAS MULHERES COM ESSE HOMENS DE HOJE ACHO QUE EU VIRARIA SAPATÃO OLHA DÁ VERGONHA DA MINHA RAÇA httpstcoz4wRncC98n,0
problemas psicológicos causados excesso corrupção petista,1
Eu livrinho cabeceira passa pano branco pra político httpstcoToitIjbbfL,0
Eu tanta coisa pra twittar hoje aqui acabei esquecendo,0
Eu tocando coração irmã httpstcoCKFwMubQ2m,0
Eu tomo decisões amplamente embasado dados coletadas todos sabem Alguns jornais NOTÍCIAS FALSAS pr httpstcoXug8AiwJOd,0
to sapatao scrr,0
Eu to passada quanto cara acha mulher obrigação conversar tinder deu like Ou chama puta,0
Eu vejo torce pra Emilly historico torcida igual Não gente feia gorda Nada padrões,0
Eu volteiiii agora pra ficarrrr,0
EU VOU CANTAR ESSA PAIXAO QUE VEM DE DENTRO UM SENTIMENTO VERDE BRANCO E GRENÁ DiaDeFlu,0
E vc ae ainda tentando pegar amiga httpstcoYF0U7uHUuV,0
E vc aí franguinha dessossada reclama vida Para chorar porra,0
E vc aí mulher sabe chutar bola direito httpstcoAPQBR6I61Q,1
É verdade CND permitiu FBI verificar servidor outros equipamentos após descobrir hackead httpstco6vPS8k6t0F,0
Evitar carne ganso quizila Oxum Não comer carne pombo galinha dangola Não ter dentro casa penas pavão pq tiram sorte,0
E você Está fazendo parte Cenas filme Lista Schindler Impossível emocionar httpstcoyNV0RW7cay,0
E escolheu presente mulher dia internacional mulheres sugestões garota httpstcolaX8xO9hSI,0
Exativista LGBT torna pastor inspira filme “Estou aqui honrar Deus” httpstcoB8c0ZW5qAd,0
Excandidato PSOL preso estuprar cães portar drogas Estes piores PT aberrações Vídeo httpstcoeOysLFT1yo,1
Excelente pergunta Cidade abandonada Centro completamente dominado camelôs agentes CET Rio sumiram tr httpstcoz66lz9CSD8,0
EXEMPLO DE PAI SORTE DAS FILHAS ESSE NUNCA VAI CHORAR NO BANHO httpstcospcJwx0ZOc,0
Exemplo Nizan Ganaes Bundão,0
Ex Gays existem httpstcokUkFDz294y,1
existem dois tipos casais httpstcoozTrbrTyJY,0
Existem mulheres ladras canalhas safadas dissimuladas sinto voce sabia disso Feliz dia m httpstcoKwOFFQXWaj,1
existem negros nazistas sim,1
Existem pessoas ainda jogam Perguntados 2017 E ainda admiram mundo vá acabar hoje,0
Existem várias formas noticiar assunto Infelizmente alguns escolhem pior Felizmente outros não httpstcogKjEYzrsDb,0
expresso HenriquMonteiro Explicado Diria antes deturpado diabolizado Como qualquer insurja contra sistema odiado,0
Extra DonaldTRUMP revogou ordem Obama retirou banheiros transgêneros escola parabéns httpstcopDNr2gXXeu,1
Extra Próxima novela 9abordará transgêneros desde infância Lembrese associação Americana de httpstco9cQuI5EmJc,0
fábio frente parece sapatão masculina,1
FabisMorelli miga nao livro estudos promoçao mulher burra,1
Faço churrasco dessa carne dia inteiro httpstcojartybLaNe,0
FAKE NEWS Toda gente sabe brancos praticam escravatura Islão religião paz Só propaga httpstco0Z0o0cFRk6,1
fala ae esquerdopata,1
Fala ai mariquinhas afins Como vai falta culhão resolver qualquer coisinha,1
fala squad — bando fufas queridas 333 httpstcorA9YQ35HtJ,1
fala mim estúpido — És feia gorda chata curto ti httpstcoxPWkVAMfuE,1
Falam Trump vários países aceitaram refugiados – DexMag httpstcoLJ3ApghgaB via dexmagazine,1
Falando tpm menstruação ta atrasada 2 semanas Se sapatao ia preocupada,1
Fala odeia PM agora alibanio httpstcodvJ4a2We4d,1
falar verdade Te incomoda httpstcoU8kUA7jCRy,0
Falei mal macho DIA DA MULHER tava falando burra n msm,1
Falou q chama pessoas burra pq quer ficar casa fazendo papel mulher LAVAR LOUÇA httpstcodGba7kK2oy,1
Falou populista sei turma fake news RETARDADO httpstcoDr87lJ0zBg,0
falou tudo FEMINISMO capacho esquerda PONTO FINAL helenbraun httpstcok7qtCbEOLx,0
Faltam neste momento menos 1200 Guardas Prisionais cadeias httpstcos8KYk8ecNtGuardasPrisionais Portugal,0
FamelZundapp bom dia Finalmente metes foto tua,0
FamelZundapp Famel cabe Quechua,0
FamelZundapp colchão assim,0
FaniPacheco deformidade É excesso gostosura tá linda assim Pq gorda feia,0
farta procurar trabalho ainda meto trabalhar bar fufas vale,1
Fascista machista nazista trapezista taxista maratonista eletricista corrupto kkk httpstcofQ5KK6vxH7,1
Fascistas machistas mimimi mimimi httpstcom81sXtGhGn,1
Fãs Justin Bieber acessórios httpstcoIESZyMre5y,0
Fátima Bernardes pára repetir o estrago homem branco causou chegar Brasil Vai estudar vai besta,1
FatimaRD qualquer outro jogo casino Casa sempre ganhar E Santa,0
FatimaRD Santana topa,0
FATO Estamos plena extinção mundo sendo dominado bibasexuais creminhosexuais saladinhasexuais metrosexufrangas,1
Fato ocorrido NOVA YORK reduto DEMOCRATA onde Trump perdeu lavada agressor trumpista Vocês sã httpstco9io5RbMWoQ,0
FatosEsquerda ixquerda desconstruindo pedofilia,0
FATO Tem muita mulher homemdeverdade mariquinha fresco ai,1
FAZ ASSIM FALA COM ELE OU SUA MAMÃE PARA DE SE OFERECER OU PASSAREI A LINGUIÇA NELA HONESTIDADE É SEMPRE O CAMIN httpstcodcaofcwXCK,1
faz campeonato peido amigos,0
Faz favor pra gente bfhiago httpstcoYfMs3DD6Q5,0
Faz bem Chega FakeNewsMedia Trump httpstcoPDgPYsCL9A,0
faz pontaria qlq coisa q der telha jato mijo,0
FAZ SUCESSO POSTAGENS INSPIRADORAS Esse nível grande imprensa brasileira httpstcou7RJ39XZj5,0
fcancio ahahahahah média São maior pouca vergonha manipuladores tendenciosos Mas ainda continua pensar Trump Livra,1
fcancio Ainda estadista nervosa httpstcoyJxL6NpQYJ,1
fcancio Estava pensar Trump,0
fcancio Faz muitíssimo bem,0
fcancio Pesadelo Naaaa Um sonho vai tomando contornos realidade,0
fcancio pesopesado gangue comunicação social Apesar censura cobarde ridicularizarem opõe começam tremer,0
fcancio Só pensa Trump Só fala Donald Algum fetiche Claro esperança novo amanhecer varie tema,0
fcancio Tão tolerantes democratas sabem perder Os hipócritas ressabiados vão esgotar medicamento httpstcosEsLcWaILG,0
FCMorango dá fuçada lá primeiro livro amiga melaineribeiro wwwaescritoraeomusicoblogspotcom eu reviso,0
fcnossamorango Excelente post história tb,0
Fds eus hj dia mulher taste fzr burra outra pessoas escrever título httpstco3amPtQETk7,1
FECHEM O JUDICIÁRIO BRASILEIRO FALAR A VERDADE AGORA DÁ MULTA paíspiada httpstcotxhzaC1E4F,0
Federer enorme O Rei voltou,0
Feherrr Constantine bem foda,0
Feia Bonita Gorda Ou Magra Mulher Foi Feita Pra Ser Respeitada,0
Feia bonita gorda magra for mulher nasceu respeitada,0
Feia bonita gorda magra mulher nasceu respeitada Feliz dia Mulher todas,0
FeiticeiraDrink Já percebeu militante feia gorda fala mal homem,1
fejao2 NandoMorais3110 g1 Para massa manobra esquerda cara httpstcoALodwaOeVZ,1
feliciano estuprador gente tudo marketing esquerda,1
felipefepacivil kkkkkkkkkkkkkkk abelha sempre voltaaaa rsrs,0
felipefepacivil sei completei música Rs,0
felipefepacivil viajei mochila tb 4 Dias,0
FelipeHamachi desespero pra ganhar foda tá demais,0
Felipe Neto foda meados 200920102011 mandava bem humor negro Virou personagem bicha pra ganhar money gayzada,1
FELIPE NETO X PASTOR MALAFAIA IGUAL A ARGENTINA X ESTADO ISLÂMICO NÃO TEM COMO ESCOLHER UM LADO SÓ QUERO VER SANGUE PAZ,1
felipetlo Felipebastos022 gorda feia bêbado,1
Feliz dia da Gorda feia magrela bruxa velha frágil empregada,1
Feliz dia mulher da MULHER DiaDaMulher BolsonaroReiDoMundo FELIZ DIA DAS MULHERES Dia Internaci httpstco2KgqXloDpw,0
Feliz Dia Mulher DiaDaMulher httpstcohHeS4bmMlC,0
FelizDiaDaMulher história merece revista httpstco8a4k7BEiXz,0
feliz dia mulher pra mim aguento tanta gente ignorante machista burra sorriso rosto dar cara ninguém,1
FELIZ DIA DA MULHER SerMulherÉ usada feminismo esquerda httpstcomnGPAKvj7M,1
Feliz Dia Da Mulher p mulheres brancaspq dia mulher negra latino americana caribenhaé dia 25 julhoSegregação esquerda,1
feliz dia mães pras mães verdade NaoAoAborto,0
Feliz dia mulheres bem direita vozes atos fazem Brasil país melhor httpstcoP1QNj5QUmz,0
Feliz Dia Mulheres Femininas,0
Feliz dia mulheres httpstcoB4DysDuGw4,0
feliz dia mulheres Beatriz vitima estupro coletivo 33 caras RJ apoio algum ainda gente duvidando,0
Feliz Dia mulheres pra nós,0
FELIZ DIA DAS MULHERES PRA QUEM NASCEU HOMEM E ACHA QUE PRA SE MULHER BASTA COLOCAR UMA SAIA O SEU DIA É 1º DE ABRIL InternationalWomensDaY,0
Feliz DiaDasMulheres pras verdadeiras guerreiras trabalham cuidam lar enquanto vagabundas lutam pra abortar andar pelada,1
Feliz dia mulheres pra Tammy Gretchen Que várias alterações chassi continua sendo mulher,1
Feliz dia mulheres pra depila faz textão Facebook,1
Feliz dia mulheres vieram embalagem certa httpstcohl3A1wmiXz,0
Feliz dia mulheres RachelSherazade certamente principal voz feminina TV,0
Feliz Dia São Valentim httpstcouzJ7UKTS8l,0
Feliz dia amigo faz escolhas erradas,0
Feliz dia amigo come gordura Picanha,0
Feliz dia amigo toma pinga,0
Feliz dia essa puta essa vadia essa feia essa gorda huuuuum gostosa Feliz dia do httpstcoWhU5Qar7lg,1
Feliz dia eu acho engraçado que,0
Feliz dia Eu acho engraçado que,0
feliz dia eu to gorda feia inchada feliz dia TPM meninas,1
Feliz dia internacional mulher httpstcozcICp6wAWp,0
Feliz DiaInternacionalDaMulher pra possui cromossomo XX,1
Feliz dia internacional kiridinhas httpstcoxyzFLD63uMhttpstcoOBtcfYhfsN,0
Feliz dia MULHERES E SENHOR proteja Islão Brasil,1
FELIZ DIA PRESIDENCIAL VAMOS TORNAR A AMÉRICA GRANDE NOVAMENTE,0
Feliz homens gostam mulheres httplooklooktumblrcom,1
Feliz dia mulherada feia bonita magra gorda todas mulheres merecem respeito QuartaDetremuraSDV,0
Feminismo defende TODAS pautas esquerda esquerda perder eleição faz protesto nunca protes httpstcoSWatIvzKwv,1
Feminismo amor sim pode confiar httpstcoCypMPgCE84,0
Feminista tudo mal comida,1
feministas defendem uso hijab fosseEMPODERAMENTO mencionam q mulher usar marido espan httpstco2FfWOByp4d,1
feministas deveriam passar 18 horas dia lavando louça descanso,1
Feministas mundo melhor,1
Feministas sindicatos vão lá protestar httpstcons1bcccmYO,0
ferkmaciell editorahumanas FlavioBolsonaro vai páginad Flavio fez live explicando,0
fgeovanelima jamais superará Cesar Romero,0
fguedesramos Calhau olhos,1
FHC amigo Lula pra implantar comunismo Brasil Foro São Paulo pra virar Venezuela httpstcoCuZJH50Gyq,0
Fica mensagem aí todas seguidoras httpstcoBx4WMW8Qxq,0
Ficámos agora saber preço electricidade água vão sofrer aumentos próximo ano httpstcoEYaj7x49dA,0
Ficar definindo significado tatuagem coisa mulheres tcholas,1
FICA TRANQUILO IRMÃO VÁRIAS DAS MINHAS TRANZAS JÁ ACABAM COM CHORO E ZOAÇÃO FAZ PARTE JOAQUINRESPONDE httpstcoyGwTy17tSJ,0
Fico imaginando omelete realmente acha mulheres negras q chegaram lá sofrerem racismo vitimistas,0
1613 FILHA DE FAMOSA DEPUTADA É BARRADA NA ENTRADA POR PORTAR DROGAS E SER MENOR DE IDADE AVISAMOS SUA MÃE ELA PROMETEU NOS PROCESSAR,0
filhadolula lutei ai raspou cabeça ta mto sapatão ta acabando cmg,1
Filha zé droga exmarido traficante cunhado pedófilo Essa pessoas rodeiam mariadorosario deputada q httpstcopkysqKQDje,1
Filho peixe Aprendeu cedo locupletar pai ladrão SergioCabralRJ httpstcoOjproWAaLE,1
Filho SergioCabralRJ condição moral dar carteirada ninguém httpstcowm8nqW1ksQ,1
filho nunca segurou nunca vai segurar macho ainda mlq vidamulher q engravida sabendo q cara safadoé burra sim,1
Filhos pai incógnito quase duplicaram 2016 Eu andava desconfiado aqui cada vez filhos put,1
Filme ex ativista gay tornou pastor causa polêmica httpstcoZO3DmrUtpq,0
Filme País Iraniano apedreja gays degola cristãosganha Oscar filme estrangeiro diretor crítica httpstcosV1q8Ks7F6,1
FILMES PORNÔS MASTURBAÇÃO E PUTEIRO OBRIGADO PELO PERGUNTA sophiaabrahao httpstcoGwF1E0EJ3U,0
Filtro Branco Coador Hario V60 02 Apenas R6200 Acesse httpstco94qzFbuWyX Casa oferta desconto httpstco1MfsVXQSc9,0
Fim Mundo cancelado pq Aeroporto Portela capacidade receber asteróides devido saturação espaço aéreo,0
Final semana fodase,0
Final dia mulheres vc ja pode feliz MARXISTA ja nao pode dizer feminista né q pegam httpstcoT0Xe98ultC,1
