texto,label_odio
"Força USER nada, não é de agora que ele foi nojento por própria escolha e por se auto denominar idiota como se o preconceito e a ignorância por escolha dele fosse amenizado por causa disso.",0
Aaaa ele é muito gayzão KSKAKAKAKAmeamarro,1
"""o nazismo precisa ser estudado"" mas não pode tocar no assunto? Kkkk (nazismo é repugnante, mas é necessário que saibamos das suas entranhas para não cair no mesmo golpe com outra máscara)",0
">americas lotado de caboclas gostosas partindo das pálidas até as mais escuras estilo pocahontas>das mais qt's até as mais cavalas >floquinho de neve quer porque quer se enfiar em uma reserva cheia de índio armado caçando ele com hilux pra sujar a genética de um povo que descende apenas de 70 pessoas e tem separação do resto da humanidade de mais de 24k de anosé muita síndrome de floquinho de neve, puta merda.",1
USER Quer mentir pra mentiroso?,0
eu quero ele e não tô nem aí se é errado fodase 🙃,1
A raiva do artur é q pelo discurso do tadeu ele ja interpretou que o brasil comprou a atitude dos caras e ele n tem mais chance alguma nesse paredao. Calhorda que so pensa nesse cu fedido dele HASHTAG,1
"É importante que o homem trate bem as mulheres, mas não acredito que foi isso que conquistou a mulher da questão, pois ela foi parando o carro e chamando pra fazer sexo.",1
"RT USER: O DJ Pedro Henrique Dias Vieira, de 25 anos, é suspeito de ter estuprado uma mulher, 20, no sábado (19), após um show na…",0
"USER, eles estão tirando com a cara do Brasil inteiro.",0
"Acho que o USER foi estupido, por mais que o USER errou… errar é humano mais não kitar o cara da própria empresa dele. USER espero que repense porque isso é estupido pensar só no seu umbigo com medo de ser cancelado tbm..",0
USER USER USER USER Vc já parou pra pensar que a mulher sentiu atração por ele e o chidrudo do marido mandou essa de surto pra não ser o cornão? De repente a mulher cansou do homem e realmente surtou pra mostrar q é livre mas tava consciente? O mendigo devia tá na seca tbm,1
"Bai, mandei a mina larga d mão Pq me chamava d gostoso e depois n me respondia mais kkkk tipo foto do stts UOOOUU GOSTOSO. e dai sumia KKKK Ai agora ela me qr, tipo????? A solução pra alguém querer o cara é mandar tomar no cu???KKK",1
a bicha tem mais de 500 contas,1
Muito vontade de tá lá dentro mano ia sai na mão com essa louca ia ver se ela é boa mesmo,1
"USER nao repaararam na bella? se USER gostam de garotas inteligentes olhem para ela uai nao pro gay do edward, ela é altruista, responsavel meio timida e muito inteligente. gosto do jeito dela.fico feliz por ter alguem assim do meu lado.. no meu colegio USER vejo putas se maquiando e tentando ser goxtosas...",1
"O choro é livre, homofóbicos! Parabéns, USER, pela linda campanha! <3",0
"Anitta qualquer dia vai me matar, não consigo acompanhar os limites que ela ultrapassa mas por favor bicha não pare",0
Passado eu te odeio,0
USER USER USER USER ! homofobico,0
por que todos los evangelicos que conozco son medios gay?,1
USER USER atualmente tem mente de menininha de 13 anos que gosta de bandas coloridas. Quanta contradição.,0
"O cara ser expulso por rouba um beijo vcs estão de sacanagem viu, quando o cara E USER e favelado dá pra entender ,,,, isso n foi justo isso foi preconceito",0
USER é maravilhosa😍,0
"Que insanos, parece até que todo meio de comunicação quer impor esse tipo de pensamento na população. Querem transformar um par em um casal. Não entendem que nunca o serão. Um par terá sido sempre um par. Querem destruir a estrutura da família e forçar a barra. Muita falta de Deus e abuso das mentes inocentes das crianças. Lavagem cerebral.",1
"USER 5 DIAS ATRÁS, SE FAZ EGO SEARCH NÉ INDIO BAITOLA?",1
tenho que ler dois volume de dororo hj so pq o viado do meu irmão quer ler hoje a noite,1
ainda agora eu vi um mont de gay fazendo campanha na Internet engraçado que os hetero não precisam disso,1
"Discurso manipulador e demagogo. Na introdução pede ""1 min de silencio"" pra gerar empatia, etc kkkkk cara esperto, mas só falou baboseira",0
"a hipocrisia dessa geração é tamanha...... o fato de falar de USER não quer dizer que vc concorda.... se for falar de alemanha e USER a historia mostrou Hitler só teve sucesso pois soube influenciar as pessoas e as pessoas apoiaram ele integralmente alguns com medo , outras pois concordarem com o fato ..é só ler os livros da história , mais claro impossivel. ...eliminar um povo por não concordar com sua cultura é pequeno demais para um ser humano normal. ... enfim.. hoje ainda temos guerra . veja o que ocorre com o mundo..... e ninguem fica ofendido quando um minoria é atacada..... ou seja. cuidam de alguns de forma justa , mas e os outros?????..... o fato do ser humano ser bondoso , não tira dele a cueldade que há dentro de todos.",0
USER não te chateies puto,1
">>63804>9 da manhã>pergunto pra vagabunda que horas vamos nos encontrar>7 da noite>já tinha tomado um banho e me trocado >ainda não respondeu>vou olhar o cancro dela>ficou fazendo posts de merda o dia todo>responde ás 9 da noite que não vai mais ter como ir comigo porque vai com a família dela>digo apenas ""ok""top kek. foda-se essa piranha, se me chamar de novo não vou responder.",1
USER USER USER é um dos fast foods que mais vendem no mundo Existe no mundo inteiro Quem tá reclamando do comercial é bem homofóbico,0
"O USER também e o USER também... Nazismo é abjeto, e essas outras também deveriam ser...",0
quanta cabeça de gado,0
Da mesma forma q eu enfio o pau em algumas pessoas (mulheres) e outras não (homens). Chama-se: escolha pessoal e vt _ URL,1
USER USER domanda cretina della sera : perché non si pensa a far uscire dalle borse mondiali i prodotti energetici ?,1
"Já que algumas pessoas homofóbicas estão fazendo campanha pra vir no vídeo e dar dislike, faz o seguinte O Boticário, desativa a avaliação por likes, pronto... eles não vão ter o que vir aqui pra causar ;)",0
"Que liberdade de expressão...... O USER tem muita gente igual a esse cara...... Se escondendo na liberdade de expressão........ Se apoia o Nazismo, USER é criminoso!!!",0
"USER USER realmente,por isso q a USER tacou água na cara dele,pqr ele tava debochando dela e dps fingiu q USER fez nd,USER dms,só pra USER sair cmo ruim na história",0
pooode crer USER nao existe vampiro e crepusculo poh o que essas menina tem na cabeça sao tudo retardada rsrsrsrsrs,1
USER USER lamentável acredita que existe pessoas que apóia o LGBT,1
Um papo de quem sabe e uma pesso cabeca dura,0
*USER??? Como é a versão pro pra gay?*,1
USER USER é USER USER,0
USER os cornão nos comentarios jurando que o herzog se matou kkkkkkkkkkkkkkk da ate vontade de se enforcar sem banquinho pra nao ter que lidar com esse povo,1
"USER eu tenho direito de ser medíocre,mais não sou hipócrita",0
USER USER USER USER QUE SÓ FALA USER USER USER,0
USER USER USER Tóxica la hembra Jajajajajaja,1
"A imbecilidade é tão grande quanto queimar estátuas. A lacração é a regra de quem vai às margens do que importa para mudar a sociedade. Deslegitima-se qualquer processo político, só não se combate o sistema de classes. URL",0
"E querido USER está no ganho!! Porque si fosse ao contrário, USER estava sendo processado por assédio, estupro e tal. Aproveita essa oportunidade e retoma sua vida e si cuida!!",0
"Kkkkkkkkkkkkkkkk, malandro demais. A mulher quis dá, ele não tem culpa. O corno bravo do marido que fica insistindo que foi estupro.",1
"USER USER !!! Qualquer ato de apoio ao Nazismo tem que ser repudiado,,.um cara com mais de 30 anos nas costa e com esse tipo de atitude VERGONHOSA. USER foi tarde.",0
"USER e globo são farinha do mesmo USER USER ta preocupada com a grana dela que o USER tirou e o USER preocupado em mostrar sua autoridade, USER já não aguento essa briga de vocês dois",0
"Também achei, ele falou tanto que o marido faltou c respeito a mulher e ele, então? Foi muito ridículo esses detalhes que ele deu.",0
USER ja te segui la bixa,1
"Gente, sinceramente é ridículo. Ninguém aí é melhor que ninguém não! Esse negócio de ficar gritando não dá, cadê a educação?",0
"O cara nem olha pro Monark. USER USER, mas enfim...",0
Que estupro!!! Hahaha,0
"USER USER USER Infelizmente sim. UFSC e MPF-SC estão acobertando estupradores e assassinos porque tem policial corrupto no meio, ex-ouvidor e até pró-reitor. É incrível como os brancos das classe dominantes se sentem a vontade para praticar crimes com negros pobres oriundos da periferia...",0
USER Ur gay??,1
USER por isso mulher bonita é feliz com homem feio.... oi to solteiro kkkkkk,1
"Queria deixar uma pergunta na mente dos homossexuais, em relação a falarem que homossexualismo é genético. Por que nunca teve nenhum relato de um gay com síndrome de down? E já que e genético, vocês devem concordar que é uma doença não é mesmo?",1
"Gente mas estão fazendo o que aqui então ? Destilando só o preconceito ? USER ? Se não gostam de homossexuais , se não querem que eles apareçam em campanhas ao menos ignorem. Mostrem um minimo de educação digital , pelo menos. As pessoas vem aqui denegrir uma campanha que só tem praticamente familias LGBT com seus filhos dando depoimentos e aparecem gente indgnada por seus preconceitos! Se dá o trabalho de destilar o preconceito. USER! Povo atrasado do Krlho!",1
"USER Que vagabunda hipócrita, pq eu beijei as duas então geral se traiu e ela n pode reclamar",1
"USER pode achar seu principe encantado,mas sempre vai acabar: Gorda,feia,virgem,cheia de poster de crepúsculo a parede!!",1
Que mulher besta!!,1
"Isso apenas e o reflexo dos ""cidadaos"" brasileiro oo raça ruim . pra si dar geito nesse pais so uma bomba atomica pra matar tds (incluindo a min) e repovoar cm outros povos prq USER e tudo uma desgraça só.",1
"Pessoas com essas características de boa comunicação as vezes são USER, como bons vendedores, como narcisistas, daí USER junta um vendedor narcisista....",0
foca fez a graça hj😅,0
ela quer anarquizar ela quer barbarizar ela quer dominar ela quer ser a bixona ela quer ser a que não deita ela quer ser a que peita ela quer ser a que diz e ela quer ser a que .... diz,1
*_O problema aqui é os comentários de gente hipócrita (família tradicional USER)!_*,0
Acho que na verdade ela queria era se vingar do corno..foi direto pra frente da casa dela,1
chore pode chorar lula ta preso mais o choro é livre,0
Nossa! muito bom kara. Eu ri pra caramba...,0
"USER Pq o cara tem um pênis de borracha e usa ele ora bater em mulheres? O cara mó viadinho, anda e fala que nem um peroba, tem pênis de borracha e ainda bate em mulher. Isso é uma bixona...viadinho escroto.",1
USER Se comer buceta e ser escravo de mulher fosse tao facil ent parece que terei que tirar meu titulo,1
USER HASHTAG e USER cúmplice,0
vaai ser viaado assim no cú da sua maae . USER morri de rir '-',1
"Cara eu gosto do Monark. Mas nessa ele se ferro bonito, é melhor sair mesmo, é USER",0
"O USER é o reflexo de como o povo Brasileiro está imbecilizado, é só ler alguns comentários que fica claro isso. Um monte de pessoas negras desejando sucesso pro cara nos seus novos projetos kkkkk, cara chega a ser cômico isso. O povo dizendo ""ele merece uma segunda chance"", Isso me faz lembrar de um filme meio de comedia em que o USER revive do nada nos tempos atuais e a nova geração meio que abraça ele como um ídolo pensando que ele é apenas um personagem. Fico pensando, se o USER do nada aparecesse e esses energúmenos dizendo ""poh galera ele errou más merece uma segunda chance""... Fala isso lá pros sobreviventes do holocausto seus filhos da puta do karalho. Parem com essa passividade toda que vcs tem pelo amor de Deus. USER USER merece segunda chance porra nenhuma sabe pq? USER essa não é a segunda chance, essa deve ser a decima, esse cara vive errando, vive fazendo merda e vcs ficam nessa de ""segunda chance"", segunda chance é o caralho.",1
RT USER: Q VIADINHO LINDO VAI SE FODER KAWORU,1
kkkkk o pior é ver pessoas tentando justificar as atitudes do gay do edward usando as teorias da nova versao vampiresca da ridicula da stephany USER..... USER,1
USER USER me segue de volta na rant seu habitante de sao paulo desgracado,1
"Putinha dos EUA, ultrapassa todos os limites do bom senso",1
"✨papo de sobria✨ comeca agr 1° topico nenhum beijo é melhor que o seu me odeio por pensar em vc em todos os beijos mas acho que estou de te ao meu lado 2° topico odeio multidões hj foi dificil superar você me ajudaria, igual me ajuda em todos os meu medos fudeo fml xonei",1
"Acho esse cara perigoso , existem pessoas misteriosa que sabe bem conversar , fui casada com uma pessoa idêntica ,de labiais perssoadida, cuidado mulherada",1
USER muie e o diabo yo..,1
"Kkkk🤣🤣🤣!!! Depois a culpa é surto , USER😄",0
USER si lo ví es una traicionera asquerosa,1
USER USER essa USER de 13anos virgem '-',1
me sentido um pinto fora do galinheiro,0
"Que absurdo essa sua foto, pode influenciar alguém a ser hetero.",1
Como explicar pras crianças USER é lgbt? Que porra é essa bk?,1
"Gente, a USER entrega muitoo né. Ela chegou em PRIMEIRO lugar no MUNDO no Spotify. E como tem ser humano podre né?! A bicha batalhou muito,canta bem em três línguas, e tem gente que quer desmerecer. Eu torço pra ela tocar no intervalo do HASHTAG um dia. Já pensou que top?!",0
"Kkkk porra cara comeu ainda está saindo por cima, cara tem uma oratória boa, USER matou o melhor amigo para comer a mulher dele, bem cara agiu errado sim !!! Agora vai se fuder ... Com isso ...",1
