text,is_hate_speech
amo user user tudo começou minuto 0201 diz deus vou surtar vê pia cheia louça user vai falar biel pergunta pq vc falar matheus burro carga pegando baldes user tava stressada aí quarto falou cabou userkk,0
user realmente existe misericordia vc cara pq continuar assim vai pro inferno,0
acredito perdi neguinho 😭😭😭😭😭😭,0
triste ver coisa dessas empresa dinheiro importam pura publicidade usando crianças inocentes user,1
user cadeia pilantras kkkkk,1
filho mae ainda bem prenderam cara poxa tava indo tao tomara user sobreviva pq n user ta perdido,0
user gay,1
acordando agora cochilo todo picado começou 19h agora sono todo fodido ódio,0
vivemos ditadura gayzista ousar discordar taxado homofóbico querem fazer lavagem cerebral crianças cresçam achando errado certo,1
user igual narguilé burrao,0
tá certo negócio ferro pra dentro vaselina 😆😆😆😆😆😆😆,0
apoia cara tá gerando multidões meio pandemia apoia cara fala daí pra mortes brasil coisas pode dar vergonha brasileiro,1
rt user user provavelmente homem corno pisar face terra,0
juizes procuradores bandidos,1
user 25 user user nutella haahahahaha bosta,1
user ficandoo mtoo user ja ce ta bola toda naao q atorees ganham milhoes user user ta fazendo videozinhoo pro youtube criticando algo q user inveja pqe faz sucesso q user user,0
nao gostei q user disse user ofendeu edward amo vo casa tbm ama sinto fã pq eh lindo user eh bobo chato feio odeio assinado todas fãs crepusculo,0
querendo dormir combinei call desgraçado url,0
rt user user user lixo preso curitiba babaca importa user escreve url,0
parabéns único vídeo sujeito conseguiu ofender negro homossexuais deficientes judeus todas minorias marcas patrocinam canais falar aí sempre opinião radical controversa,0
user vcs sao tão retardados comentarios q nao consigo saber nicklink realmente corno terminou nicklink ta outro dois ainda tão juntos,0
ter lula user desgraça país kkkkkkk,0
três safado aí matou filha pai merecem morrer queimado,0
fico tao frustrada comigo mesma nao conseguir ficar puta pessoa q fala mal mim pq entendo fazer nao consigo ficar brava,0
lacra lucra oq hambúrguer havem dontrinar crianças ideologia user misericórdia dessa geração,1
633936339163394o anão deveria ter pedido ajuda antes vi prints caso perdido leão beta sedendo sexo alguma leoa cio acaso natureza quer dar macho betapior prints dúvidas deixam tão claro quanto luz lá,0
assiisto todood user user user user maior qualidade user user acha née user q user olhou espelhoo faz sentido user user publicar user bizarroos user agora teenuser user goostar certauser user user pessouser user user justin bieber copa mundo oq user user user pessoouser gostam nn user user vooc cabeçaa criiança user apeenas 3 anoos,0
caraça beleza namorada outro mundonmrl — aindabrabona fala vagabundo maluco pprt url,0
volta pro flow pqp user passou tempo dms,0
user comenta sobre samba crioulo fala racista lá dentro,0
caralho to bêbado 01 copo vinho acho q bastante pra passar vergonha twitter,0
user po feio eh ficar reparando outros sendo q n eh exemplo 🤭,0
ficou loco cara devia fazer restart kkkkkkkkkkkkk,1
user sr ministro nunca pensei senhor tão tapado mostrar pro mundo inteiro ilusão senhor homem inteligente resto mundo enganei senhor un pau mandado presidente desse triste país brasil,0
nao sei oq disse balada minas p mim falei assim mina melhor vc vc vai respeitar agora abaixa mão pra falar comigo vc vai falar comigo assim mão abaixada ok kkkkk ficou pianinho pqp auge,0
pia arma pqp,1
mulher besta,0
cala boca calo fica quieta falo tá maluca tá errado tô safado mim toca mão papo reto pode ir atrás outra pra fazer objeto,0
gustavo mei pião fique alguém cz oxi sla carai kakakaakkakakakakkakakakaak q tava ruim garoto,0
user falou q defende liberdade expressão sobre qualquer coisa incluindo nazismomas falar mal vc pode kkkkkk tá brincadeira né,0
país caos país vergonhapovo ridiculo,1
rt user user parem infantis daltan petista safado bandido pleno 2022 tanto tempo vendo os…,0
brava acho jojo tão fofinha🥰 dá vontade abraçar apertar 😍🥰🤗,0
merda propaganda tomem vergonha cara viu,1
user agora ferrou instagun vai vender todas ações bolsa vixiagora vai abalar estruturas economia mundia 😮,0
user vai pro inferno monark,0
user 5 dias atrás faz ego search né indio baitola,1
faz caralho,0
user melhor pessoal vergonha defender empresa gay torna crime brasil user dar mínima negocio marketing tiro pé,1
user user user user user user user capetão sabe comer camarão bostinha considerado lixo mundo inteiro😍😍😍,0
user mendingo bolsolixo,0
user jajajajajajajaja maldita,0
excandidato psol preso estuprar cães portar drogas piores pt aberrações vídeo url,1
user aff caralho porra toma vergonha cara admita crepusculo lixo sentido algum pronto porra,0
pé fodido consegui cair foder agr joelho tambem 🥰,0
user user viado nojento caralho smt ent podre verme inutil,0
parem mano namoral vcs tão decepcionando nao vi nenhum pestista fazendo bagunça,1
anão case sim atuais leis divorcio sempre ferrando vida homens depósito porra moderna sendo completa rosbife parasita pode ir casaro poderia dar errado,1
n vou desistir pq abrir mão uns 2 intervalo facul pra fazer 😡 corno veio,0
user user user sério ignorante ver falta saber user pode concordar comigo quanto quiser user pra chamar ignorante todos,1
favor liberdade expressão felipe user user liberdade expressão chamar presidente genocida felipe user user liberdade expressão achar errado casal homossexual felipe user assim né liberdade expressão dizer q deveria existir partido nazista felipe user gilmar user user user user user user prenuser user user,0
forest gump bom demais viado,1
user todos irmão menos bozo afinal messias santo jesus lula collor guardado político bom político morto,1
user defender falou muita merda defender nazismo porra mano nazismo piores coisas aconteceu matou milhares judeus civis soldados fizeram experimentos abusos etc etc defender user gosta defender burro palavras,0
horror muiito gorda feio,0
vim aqui ver quanto ódio amor pessoas vindo jogar aqui vcs evangélicos gostam tanto antigo testamento antes user chegar deveriam saber mulher deve vaidosa muitos revendedores marca vivem carregados vaidades coisa user ama homossexuais tá bem feio viu,1
ainda agora vi mont gay fazendo campanha internet engraçado hetero precisam disso,1
user bandido bom bandido morto bolsonaro esfaqueado user bolsonaro ninguém merece morte defende morte próximo,0
acha q todo mudo medo 😳😳😳😒😒😒,0
user user user duas desgraças vasco presidente patrocínio merda,0
user felipe usar meninos assim contar q público bem ignorante trás monte hate pra,1
user user nasce lgbt opção sexual algo adquirido tempo atualmente porque antes aprender escrever sendo bombardeada conteúdo sexual influência lá,0
user cara pediu minuto silêncio entrevista sinistro msm kkkkk,0
visivelmente cara nervoso ali diante desse imbecil monstro monark,0
raiva artur q discurso tadeu ja interpretou brasil comprou atitude caras n chance alguma nesse paredao calhorda so pensa nesse cu fedido hashtag,0
user sai dai user deve 2008 user pode vota jogador free user user vai ajuda mãe,0
user presidente todos passam aí,0
dú nada vim aki maricá cs mamis🥰🥰🥰,0
tandara oposta caralho pitbull porraaaaa hashtag,0
contador história povo sensibilizando comentários inocentes né povinho manipulavel kkkkkk,1
user pra mim roubar zé gotinha url,0
user user lugar prisão safado,0
amei comentários user user esposas user demais users porque apoiar apenas 1 user enquanto esposas casa user trabalho social,1
bella encanta jeito protetor rende user nunca vai entender isuser simplesmente user eh tipico cara seculo xxi user quer comer fodase garota gosta user verdade voce user user pior tipo filha puta existe tipo acha user user nao gosta algo precisa expor isuser mundo todos gravadores repetindo mesmas coisas pra user sinta melhor lugar vazio user coment,0
user falou merda absurda fazia tempo vinha falando muita besteira deveria ter procurado corrigir antes pena,0
boa brasil caralho 🇧🇷🇧🇷,0
user user user encore un mongoloïde troll cancer,0
user user vir aqui user user ridícula gente corpo user user veste quiser entendendo preocupação vá cuidar user user guarda user opinião user user porque user jogando user user,0
user user esas 7 vidas crearon las armys y arruinaron la musica pero igual el kunno es un estúpido asi yo salvaria ninguno,0
odeio admitir “ guidance” ficou caralho,0
user user ja falei vc bunda mole karai vira homen vem falar cmg segunda😅,0
bozofã tão obsecado fake news inventa ainda gente acredita merda desse tá aqui lix enquanto inventa mostro asqueroso aqui show lotado sucesso enquanto continua sendo merd url url,0
user corruptos genocidas y paratraquetos del mundo unidos la libertad robar masacrar y traficar,1
user cara falou falou nao disse porra nenhuma,0
boiola caralho url,0
user querendo indivíduo forte todos ricos milionários realidade influências reais governo vida mínimas enquanto economia jeito tá educação saúde jeito fico fudido pq fazer mês faço compra verdade pago conta luz enquanto ali sentados compra devem fazer user deve saber preço pacote arroz gente deixa povo discutir sobre realidade realidade maioria brasileiros indignados putos porém tempo amigo ir pra rua ficar puto pq preciso trabalhar pra sobreviver preciso matar pra poder pagar mínimo parar dar ouvidos povo começar dar ouvidos,1
achei bom vamo ve vai continuar falando besteira,0
contra gays jogue computador pois criado gay user imediatamente todas redes sociais pois maioria publicamente favor gays inclusive facebook user participam protestos campanhas gênero pastor falou sobre pesquise alienado use cérebro lugar errado lugar falar deus igreja user user lugar gente evoluída sabe significado amar pra amar padrões ama errado,1
user monark assume bo incitou nazismo considerar discurso normal ter direito idiota usa jogo palavras sobre pessoas interpretam falas assume responsabilidade conteúdo abaixar bola assumir responsabilidade pedir desculpa pegar parte dinheiro metade investir parte reparação doa pra algum museu holocausto porque ganhou dinheiro postura evade responsabilidades fala concorda discorda afirmativamente enquanto fizer continua errado,0
cala boca vadia tô ouvindo amado batista,0
user user apenas sabe qualificado debater qualquer assunto 2018 gostava ciro gostava burrice repulsa tire 5 min dia mateus abra ouvidos tente entendêlo user,0
user pastor user user user user,0
user voce nao sabe ler burro caralho literalmente disse falei outra pessoa quero resposta quero insuportável plantado mentions lixo,0
user pi○za of death！のイメージwwwwwww,0
user user jajajaja jajajaja jajajaja jajajaja jajajaja 😂😂👏👏👏👏👏👏 pa aprenda respetar el imbécil debe preguntando la mamá cómo le pagaban el rato 🤣🤣😂🤣😂🏃🏻🏃🏻🏃🏻 url,0
preciso pra defender brasildessa mídia mentirosa oposição demoníaca povo bem acredita pode sim ter país melhor corrupção rabo preso ninguém sendo assim povo vai arriscar pegar vírus defender princípios família bem mídia descansa atacar presidente oposição menos atacam covardemente povo cego burro elegido 13,1
user liberar todas drogas user q liberar partido nazista user peço perdão vacilo drogado como sempre sempre vou,0
user gorda obesa,0
caralho formigas atacaram nesse pico picou barriga coxa,0
mandando user fazer tarefa marra bota terro fica rindo povo grupinho deboche ne jojo sujo falando mal lavado user user user feno inicio semana😂😂😂😂😂😂😂,0
hahahahaha gente adorei ahahahahah gosta meninos querem menininhas ahahah concordo colírios capricho bandaas coloridas haahha gente ameiii kkkk via gente pelando porra saco desse filme ridículo ai aparece vcc ameeiii expressões imitando mto igual cara haah adoreiii rs,1
disposição assistem entrevista negão bl monark apavorante falta senso,0
